Brand,Country,Industry,Current_Score,Volatility,Trend_Slope,Inflation_Performance,Cluster_Name
Mälarenergi,SE,Electricity & Heating,32.66162091064309,8.120388829502962,-3.7388084496611884,,🚀 The Climbers
Stockholm Exergi,SE,Electricity & Heating,32.63003388580493,6.401927773420964,-0.69638634927977,,🚀 The Climbers
Tesla,SE,Automotive,32.61644728276187,16.85201258852209,-5.597354822447962,,📉 The Sliders
Coca-Cola,DK,Beverage,32.60317404164791,8.621103747640671,1.696860012668143,-0.06341611785327217,🚀 The Climbers
Iittala,SE,Furniture & Decoration - Brands,32.569555913639114,6.944992022609932,1.5712047573985155,,🚀 The Climbers
AP Pension,DK,Insurance & Pension,32.55786193395957,9.66755687023966,1.93325963403876,,☁️ The Strugglers
Cloetta,SE,Food,32.540225190268366,7.051950231428057,1.2406388796011698,7.54843535107706,🚀 The Climbers
KICKS,FI,Beauty,32.53144637920119,8.138839504321453,1.3596926956888993,,🚀 The Climbers
Skandia,SE,Pension,32.5312213793589,5.5448287801494685,0.867247645708446,4.225995178697552,🚀 The Climbers
Ekströms,SE,Food,32.45338067939759,6.9589280011024055,-1.1997011764214782,,🚀 The Climbers
Radisson Blu,SE,Hotels,32.424391399623524,4.546091500378051,-0.19370215419078876,-7.880424729161021,🚀 The Climbers
VR,SE,Passenger Transport,32.3860217768587,8.510997554461513,-0.5959250735398859,,🚀 The Climbers
Dao,DK,Parcels & Logistics,32.36946460366356,11.242750224761377,-10.382499375107347,,📉 The Sliders
Toblerone,NL,Food,32.26477086922917,9.290112328442126,0.505388230308709,,☁️ The Strugglers
Kavli,SE,Food,32.25436716754814,7.203781301720684,1.5094150956608143,,🚀 The Climbers
Nordnet,SE,Banks,32.2511785945648,7.779209160055481,1.713091711371152,15.439419407614935,🚀 The Climbers
OKQ8,SE,Fuel,32.244851038598156,6.6453492748481935,0.6416564110594194,0.20007623831088495,🚀 The Climbers
Tjäreborg,FI,Travel & Tourism,32.23398129316628,6.922334903001041,-0.5672333843436511,-22.965577975733297,🚀 The Climbers
Apple,SE,Home Appliances & Electronics - Brands,32.11657242140885,7.250915107230597,0.24469158714162575,-2.836940567235409,🚀 The Climbers
Santa Maria,SE,Food,32.08251196725493,8.835164250098742,1.3932392175578718,5.660037995581998,🚀 The Climbers
Saxo Boghandel,DK,E-commerce,32.062263936724484,9.920899621779695,-0.7351355931129988,,☁️ The Strugglers
Orkla,NO,Consumer Goods Corporations,32.01428816225153,11.64123753673738,0.6156601986961956,0.9943273819448457,☁️ The Strugglers
NTE,NO,Electricity & Heating,32.00063999819086,13.374104810738746,-1.1013173796071802,,☁️ The Strugglers
Dr. Oetker,NL,Food,31.964218561141877,13.256125622591332,-4.0015683201019,,📉 The Sliders
Bastard Burgers,SE,"Restaurants, Cafes & Take-away",31.929326449779715,,,,Unclassified
Vila,FI,Clothes & Fashion - Brands,31.868208827456137,7.6174124418897335,1.48518100994068,-3.9108222049272925,🚀 The Climbers
Toms,DK,Food,31.854164184551053,7.772525753831732,0.7669775161288541,-9.17819788108076,🚀 The Climbers
Praktikertjänst,SE,Healthcare Providers,31.825482094042695,6.907485679169768,-0.32988065615616874,,🚀 The Climbers
McDonald's,NL,"Restaurants, Cafes & Take-away",31.817343206529674,9.15199085631655,-1.258686423177259,,☁️ The Strugglers
Evergood,NO,Beverage,31.81578976500099,5.955966766038298,-5.725906848272681,,🚀 The Climbers
Fjord Line,NO,Travel & Tourism,31.75792055117343,13.057214945507923,-5.479205770768974,,📉 The Sliders
Grandiosa,NO,Food,31.756161382188914,11.140328021432882,-0.3904253680208182,,☁️ The Strugglers
Opel,FI,Automotive,31.74953096907533,5.281568446084464,0.1901617314607767,-11.36869226348782,🚀 The Climbers
Hyundai,FI,Automotive,31.744030340152698,8.515644003050618,1.6721604349411094,-3.1158407901560317,🚀 The Climbers
Ice,NO,Telecommunications,31.67687503029084,12.043040242039474,-5.035113274556115,,📉 The Sliders
Scanburger,FI,"Restaurants, Cafes & Take-away",31.664725494502505,7.300475599620642,1.944706150879072,,🚀 The Climbers
Lipton Ice Tea,NL,Beverage,31.63880060725485,15.8304538067384,-8.147679123293974,,📉 The Sliders
Specsavers,SE,Opticians,31.584126776243167,7.333641547054294,0.10154973710825768,,🚀 The Climbers
SAS,NO,Airlines,31.58344884203154,12.019352382401063,-3.095653697082585,,☁️ The Strugglers
Bosch Home,SE,Home Appliances & Electronics - Brands,31.578934144083547,9.710341385329029,-4.658450173125982,,☁️ The Strugglers
Grolsch,NL,Beverage,31.565194176721256,10.975941341312472,-0.3426864793244963,,☁️ The Strugglers
McDonald's,NO,"Restaurants, Cafes & Take-away",31.555403291742458,12.916327714306421,1.815904214237447,2.697613611062984,☁️ The Strugglers
Capio,SE,Healthcare Providers,31.547464757883827,7.454898741067449,-1.010847453502647,,🚀 The Climbers
Alka,DK,Insurance & Pension,31.529219036001578,9.294079689106194,1.44495924845353,0.07401929514999495,☁️ The Strugglers
Euronics,FI,Home Appliances & Electronics - Stores,31.526918845764385,8.995013503638306,1.4284388520036286,,🚀 The Climbers
Skanska,SE,Real Estate,31.426211534332467,6.098866922552561,-0.16076537750440043,,🚀 The Climbers
Orkla,SE,Consumer Goods Corporations,31.41217663071395,8.399697402087883,1.857447905472155,12.216674056066086,🚀 The Climbers
OLW,SE,Food,31.375247373080274,8.819380528230038,1.8115548193281368,,🚀 The Climbers
Mariestads,SE,Beverage,31.359670193686885,6.0960694275617096,0.946419144701068,7.942920048452372,🚀 The Climbers
Subway,NL,"Restaurants, Cafes & Take-away",31.24279694101969,10.280377664403758,0.3595842320459141,,☁️ The Strugglers
Ecco,DK,Clothes & Fashion - Stores,31.23730897491891,14.098649256145148,-7.903856456352938,,📉 The Sliders
DB Schenker,SE,Parcels & Logistics,31.229043558974073,7.065400850776731,0.18997799949745783,,🚀 The Climbers
Bosch,DK,Home Appliances & Electronics - Brands,31.22722841709479,10.791628107841616,-2.369970702523568,,☁️ The Strugglers
Göteborgs Kex,SE,Food,31.19131091046056,6.9727829558856085,0.6232820312704785,,🚀 The Climbers
JYSK,NO,Furniture & Decoration,31.187648064775995,10.626282836852114,0.878273130499682,5.539315380008382,☁️ The Strugglers
Nike,NL,Clothes & Fashion,31.187623494609838,12.765802090274294,-0.2841475175674503,,☁️ The Strugglers
Montér,NO,Hobby & Leisure,31.18213035064353,11.417222521646252,0.8999331795024837,,☁️ The Strugglers
Xenos,NL,Hobby & Leisure,31.180578671126135,10.934557695109834,0.7138904204996223,,☁️ The Strugglers
Nespresso,FI,Beverage,31.159924142677735,8.656380597094865,-1.404474438332306,,🚀 The Climbers
Eika,NO,Banks,31.142629044031683,11.075852109930509,-0.7322313474580253,-7.524021503799059,☁️ The Strugglers
Tulip,DK,Food,31.12285049508121,6.609272597547501,0.6937370541054271,,🚀 The Climbers
Biltema,SE,Hobby & Leisure,31.092465482877202,9.59336145141182,1.5971872087299628,2.3893880913063086,☁️ The Strugglers
SEB,SE,Banks,31.069654975977084,6.600102080315381,0.8095263747136464,1.6651777758115784,🚀 The Climbers
Holmen,SE,Forest Owners,31.04682513081266,7.908458621333604,-1.7845466647675656,,🚀 The Climbers
Oxxio,NL,Energy,31.01681287154704,9.938280613023439,-0.8062723687143104,,☁️ The Strugglers
Magnum,FI,Food,30.977192739390595,11.466590399270544,-10.761232695922079,,📉 The Sliders
Ellevio,SE,Electricity & Heating,30.938975836174087,6.143324581761742,-6.080788379214926,,🚀 The Climbers
Anthon Berg,DK,Food,30.88519170409968,7.7644066336543185,0.9298400182216771,-9.512851412610054,🚀 The Climbers
Roompot,NL,Holiday Parks,30.875734331246495,12.997547242621586,-0.8706174350096832,,☁️ The Strugglers
DHL,SE,Parcels & Logistics,30.823292426906175,9.94174664137593,0.8909548543237898,,☁️ The Strugglers
Heineken,NL,Beverage,30.82001528370074,10.548462274657657,-1.5702613688625688,,☁️ The Strugglers
Scandlines,DK,Passenger Transport,30.806199572942734,10.60720351555256,0.48854413261921376,,☁️ The Strugglers
Ringkjøbing Landbobank,DK,Banks,30.788109055740904,9.60532780517488,1.2033478210535244,,☁️ The Strugglers
Jula,NO,Hobby & Leisure,30.77195091821859,15.12584997516903,0.4426245326500777,,☁️ The Strugglers
PEAB,SE,Real Estate,30.74018233584378,5.9717764579596935,0.11885585142715512,,🚀 The Climbers
Kalles Kaviar,SE,Food,30.718027041413137,5.826115784747741,-2.7200240537351883,,🚀 The Climbers
Jula,SE,Hobby & Leisure,30.67571036459648,8.388482136840889,1.3707055952490683,4.881287672757715,🚀 The Climbers
Fremtind,NO,Insurance & Pension,30.669271717658425,18.150543320263818,-9.836276463999639,,📉 The Sliders
Carlsberg,SE,Beverage,30.654266398923408,7.69538861632455,0.9813799413393693,2.664157135818975,🚀 The Climbers
Adidas,DK,Clothes & Fashion - Brands,30.649660361063123,7.9261508079583285,-0.8240653988641383,,🚀 The Climbers
Microsoft,SE,Digital Services,30.64290386291989,7.898186712053866,-0.514194921812304,-16.202695501043532,🚀 The Climbers
Wallenstam,SE,Real Estate,30.640480778703065,5.469811900334759,-1.8691120909804144,,🚀 The Climbers
GF Forsikring,DK,Insurance & Pension,30.628459931657087,9.25928277351867,1.852610927174847,3.5007972388038127,☁️ The Strugglers
Danica Pension,DK,Insurance & Pension,30.625585053762656,8.322833661036595,1.3978974492291405,-1.3165615078983386,🚀 The Climbers
Audi,DK,Automotive,30.617552401921667,7.110205195050263,1.0400562483816065,-5.777955892465908,🚀 The Climbers
Palmolive,NL,Beauty,30.615163815864264,15.085610177873367,-10.667591842517615,,📉 The Sliders
Bring,SE,Parcels & Logistics,30.60971146896864,8.791154002842406,1.6027840511759754,,🚀 The Climbers
Red Bull,FI,Beverage,30.602690899454615,2.204374710709319,-3.117456612437387,,🚀 The Climbers
Circle K,SE,Fuel,30.576281407375603,7.452190923542773,1.03250868735568,,🚀 The Climbers
Nike,SE,Clothes & Fashion - Brands,30.55057187988881,10.006705457275913,1.5941853967125816,,☁️ The Strugglers
First Price,NO,Food,30.52143582481489,12.27480179204078,1.3711885074570174,3.1504777369599246,☁️ The Strugglers
Komplett.no,NO,E-commerce,30.49822073382628,11.928150097176088,-0.4203397374417195,,☁️ The Strugglers
Adidas,SE,Clothes & Fashion - Brands,30.496335585312007,8.648373807810932,1.6265934643164197,,🚀 The Climbers
Svenska bostäder,SE,Real Estate,30.473196639508625,9.678616296398133,-5.37277508035198,,📉 The Sliders
jem & fix,DK,Hobby & Leisure,30.404478700139588,10.44098420699481,2.4186096683428,,☁️ The Strugglers
Steff Houlberg,DK,Food,30.403110997762596,7.531873376231836,1.3213737077747472,,🚀 The Climbers
Hertog,NL,Food,30.38980242035949,17.78850189197345,-10.730443181921915,,📉 The Sliders
Silvan,DK,Hobby & Leisure,30.376787987778286,8.036616559571558,1.5211627372018728,-4.1341367979033485,🚀 The Climbers
KiMs,DK,Food,30.3627146384973,9.38739999646514,1.9086805222974637,3.0263793172621476,☁️ The Strugglers
BR,DK,Hobby & Leisure,30.306446847205574,1.1241562304662986,1.5897969873516544,,🚀 The Climbers
A+,SE,Hygiene & Cleaning,30.302721469619453,7.210357484108422,-6.150652478328646,,🚀 The Climbers
Pierre Robert,NO,Clothes & Fashion - Brands,30.288421761900413,9.216247224342396,-0.45733181146142804,,☁️ The Strugglers
Nike,DK,Clothes & Fashion - Brands,30.280589553756805,10.676978293526366,0.35034904178541787,,☁️ The Strugglers
Finnair,SE,Airlines,30.237893452170724,5.099889548492915,0.8920093152288973,2.94495688776642,🚀 The Climbers
TUI,SE,Travel & Tourism,30.192702030311168,5.375766156816936,0.489196197501962,,🚀 The Climbers
INTERSPORT,NO,Clothes & Fashion - Stores,30.147177804396165,11.239855291676278,0.2825368818719577,,☁️ The Strugglers
L'Oréal Paris,FI,Beauty,30.139581301352575,6.574934877839681,0.5159939029023467,,🚀 The Climbers
Electrolux,NO,Home Appliances & Electronics - Brands,30.11470582476148,15.803856846868289,-8.848948851367835,,📉 The Sliders
Bixia,SE,Electricity & Heating,30.107361985861004,5.213423704250471,-1.3560511450569472,,🚀 The Climbers
Booking.com,NL,Travel & Tourism,30.088929936100705,10.167998164953026,-1.558781626508255,,☁️ The Strugglers
Semper,SE,Food,30.031819667718825,7.402721358224307,0.21047743394863705,,🚀 The Climbers
Regal,NO,Food,30.029998105554238,11.758790711557968,-0.001063914431745398,,☁️ The Strugglers
SPAR,NL,Grocery Stores,30.004497799598656,12.347380929881487,0.6861204169755828,,☁️ The Strugglers
Nestlé,NL,Consumer Goods Corporations,29.990514948034807,11.485134076151581,-0.5906592928247716,,☁️ The Strugglers
Peppes Pizza,NO,"Restaurants, Cafes & Take-away",29.94605626227076,12.337297891936858,1.0279464900277833,-1.2059766084679566,☁️ The Strugglers
MEDS.se,SE,E-commerce,29.90105501422797,7.3649275512498615,-2.7733072243044816,,🚀 The Climbers
Fiskars,DK,Hobby & Leisure,29.882607690711353,8.28876975172548,-1.9279205789898484,,🚀 The Climbers
Lotus,DK,Hygiene & Cleaning,29.87651313101487,0.938032516561297,1.326578306867951,,🚀 The Climbers
Knorr,NL,Food,29.865595198019996,11.43855432054253,-0.21470307786046922,,☁️ The Strugglers
Kwantum,NL,Hobby & Leisure,29.85124280038487,11.077644462316306,0.47622611310312835,,☁️ The Strugglers
Madshus,NO,Clothes & Fashion - Brands,29.843842767730994,17.075436300895372,-12.167366818356637,,📉 The Sliders
KiMs,NO,Food,29.8265978563518,12.581734820893972,0.4158419843344048,,☁️ The Strugglers
Puma,SE,Clothes & Fashion - Brands,29.824283370396,7.570679418669704,1.6115814393216947,,🚀 The Climbers
GØL,DK,Food,29.819391130703725,9.028472857537494,-2.8538197493808903,,☁️ The Strugglers
Verstegen,NL,Food,29.807360441151204,13.474862838142636,-3.3486704942849665,,☁️ The Strugglers
VERO MODA,FI,Clothes & Fashion - Stores,29.79929357876815,6.268206819493253,1.2580678876879527,-1.6383215401014297,🚀 The Climbers
Radisson Blu,DK,Hotels,29.78959170122794,8.832659964367497,1.0204971581498472,-7.097788956567822,🚀 The Climbers
Nordea,DK,Banks,29.7798507116954,7.289359490930651,1.1438148094613272,-2.4753857318851935,🚀 The Climbers
JACK & JONES,FI,Clothes & Fashion - Stores,29.751268283357906,7.466275808996613,1.3515436699486196,-0.5058827106981916,🚀 The Climbers
Wehkamp,NL,E-commerce,29.71838275267252,11.482785655867088,0.5528171571047776,,☁️ The Strugglers
Kopparbergs Bryggeri,SE,Beverage,29.715694139396582,5.174760836693082,0.09459990731227266,-0.032366916922910605,🚀 The Climbers
Cubus,NO,Clothes & Fashion - Stores,29.699709143203844,11.98975815329224,0.8313770071479338,4.73126064718792,☁️ The Strugglers
Sibylla,SE,"Restaurants, Cafes & Take-away",29.68228793273388,7.491315480521875,1.1434440599336069,5.180093234313137,🚀 The Climbers
Grand'Italia,NL,Food,29.67552970480091,12.263515022958094,0.6168971709909561,,☁️ The Strugglers
Pepsi,DK,Beverage,29.66716088728893,9.267786962168959,2.064019726778933,4.658415897269796,☁️ The Strugglers
Audi,SE,Automotive,29.665013482330522,7.871360884697529,0.7005961624754615,-3.7279422625614984,🚀 The Climbers
Masku,FI,Furniture & Decoration - Stores,29.63002316839366,6.0950396770235145,0.3392889026158797,-9.502520955409025,🚀 The Climbers
Harboe,DK,Beverage,29.618336178622773,0.9782185952231237,-1.3834100043300985,,🚀 The Climbers
Elon,SE,Home Appliances & Electronics - Stores,29.616099576691013,7.814315887123199,-2.303565685202094,,🚀 The Climbers
Uber,NL,Mobility,29.61107759049353,8.582681257280925,-1.3051655204056716,,🚀 The Climbers
Coop byggmix,NO,Hobby & Leisure,29.581892197528408,12.737002140854905,0.09622819809412005,,☁️ The Strugglers
Bona,NL,Food,29.579044241662555,12.062674234604955,-1.9969762295959588,,☁️ The Strugglers
Middelfart Sparekasse,DK,Banks,29.573071733246724,10.23232130660327,0.9971712088304667,,☁️ The Strugglers
Kockens,SE,Food,29.51757028677927,6.712066703942045,-0.7755603550442365,,🚀 The Climbers
NESCAFÉ,NL,Beverage,29.493238647764976,12.00700286784588,-0.2588132918325776,,☁️ The Strugglers
Bohus,NO,Furniture & Decoration,29.483312861870992,10.857654681654147,0.24488946541083806,-0.4903098130636714,☁️ The Strugglers
Zalando,DK,E-commerce,29.45831702618135,13.300581280896928,2.4637465449344744,,☁️ The Strugglers
Sparekassen Sjælland-Fyn,DK,Banks,29.411389270038836,10.203170518638224,2.2397382935730317,4.582738479894482,☁️ The Strugglers
HARIBO,DK,Food,29.409292291942755,8.600466232788333,1.5865547051564617,-0.40131970547412976,🚀 The Climbers
Nestlé Chocolade,NL,Food,29.35844380623447,12.2618649911273,-0.9739354568515252,,☁️ The Strugglers
DOZ Apotek,SE,Pharmacies,29.357155759256337,8.54970262100997,1.028294233003304,5.451379582160332,🚀 The Climbers
Dressmann,NO,Clothes & Fashion - Stores,29.32459053263452,12.32079391502451,0.6750448586025162,-2.9025129737221853,☁️ The Strugglers
Mercedes-Benz,SE,Automotive,29.318216449774447,7.67321752383838,0.9310713584372129,4.3381971297134925,🚀 The Climbers
AirBaltic,FI,Airlines,29.3159788980753,5.669662159641399,0.1663447307772369,,🚀 The Climbers
Rörstrand,SE,Furniture & Decoration - Brands,29.292120204975298,6.709245759492706,0.8476666884072308,,🚀 The Climbers
MediaMarkt,NL,Hobby & Leisure,29.2745562989982,14.129197854475683,-6.86218472729949,,📉 The Sliders
Princess,NO,Furniture & Decoration,29.269910277296013,10.822726781676616,0.8794580577822586,3.1627364842424797,☁️ The Strugglers
Skeidar,NO,Furniture & Decoration,29.264426165706897,12.152769411080735,-0.0897975430838225,,☁️ The Strugglers
Lyko,SE,E-commerce,29.232743839030935,8.364664443835704,0.1892222896331993,,🚀 The Climbers
Idun,NO,Food,29.223231261443743,16.89530718330389,-12.477849826699266,,📉 The Sliders
Gjensidige,DK,Insurance & Pension,29.222017871013094,9.91139126858407,2.0204824205922187,4.731403143220859,☁️ The Strugglers
BAUHAUS,SE,Hobby & Leisure,29.2210139526796,8.536696891355522,1.132525932648667,2.4466993346144257,🚀 The Climbers
Europarcs,NL,Holiday Parks,29.19539107324587,16.914265459326664,-11.568384259539073,,📉 The Sliders
Mora,NL,Food,29.175265415549408,12.365071522848794,-3.8302367116500324,,☁️ The Strugglers
Espresso House,SE,"Restaurants, Cafes & Take-away",29.110861057396153,9.281942017178638,0.8225659288784698,2.59035939319093,☁️ The Strugglers
Nissan,NO,Automotive,29.104810113124806,10.64049234233366,0.5638785414439318,-2.7370238399097957,☁️ The Strugglers
NH Hotels & Resorts,NL,Hotels,29.087419472659114,11.190242796687807,-0.2950216288760483,,☁️ The Strugglers
DFDS Seaways,DK,Passenger Transport,29.047348795989603,7.36561156291212,-1.918626632702942,,🚀 The Climbers
BMW,NO,Automotive,29.037404418690187,9.99848735055182,0.23199357334756585,-7.845765478894556,☁️ The Strugglers
Mio,SE,Furniture & Decoration - Stores,29.030391130933964,7.746682366621749,0.9777800304077383,-0.552305485442389,🚀 The Climbers
Bavaria,NL,Beverage,29.004019021119635,11.71878306799155,-0.042509771524505406,,☁️ The Strugglers
Coca-Cola,NO,Beverage,28.932723787619775,10.293539284369011,0.431673443414171,-3.5722568491552202,☁️ The Strugglers
Ola,NL,Food,28.918547921855463,12.958813165664603,-3.5912357712088214,,☁️ The Strugglers
Coca-Cola,SE,Beverage,28.913759391326792,7.208000779274889,1.232036611422871,8.103108539850737,🚀 The Climbers
Arp-Hansen,DK,Hotels,28.91171230565711,11.856357900614409,1.9092372772813395,-0.8536644626049323,☁️ The Strugglers
Oasis Resorts,NL,Travel & Tourism,28.90699298052774,21.116355229683766,-9.556980074648994,,📉 The Sliders
NetOnNet,SE,Home Appliances & Electronics - Stores,28.86730944331864,8.274176803115886,1.305830310736065,,🚀 The Climbers
Park Inn by Radisson,NO,Hotels,28.83113733041247,13.181276814102086,0.7669436181965018,3.5382204605426075,☁️ The Strugglers
FixuTaxi,FI,Passenger Transport,28.810288575381026,7.781872287114512,0.13808389328537263,,🚀 The Climbers
Illums Bolighus,DK,Furniture & Decoration - Stores,28.80813580365028,7.507256000141898,1.5185058932280053,-1.8016027059645126,🚀 The Climbers
Nestlé,FI,Consumer Goods Corporations,28.800191931254844,6.9508568149583505,0.430274726547656,,🚀 The Climbers
XXL,NO,Clothes & Fashion - Stores,28.77479016981519,12.11115387713653,-1.0296238343596196,,☁️ The Strugglers
Castello,DK,Food,28.755207929101406,8.660666297489689,1.311413929975038,,🚀 The Climbers
Circle K,NO,Fuel,28.733903299362755,11.268380632307851,-0.12336991828582386,,☁️ The Strugglers
Nemlig.com,DK,E-commerce,28.69307298310296,11.218262345701698,-4.20419867575442,,☁️ The Strugglers
Burger King,NO,"Restaurants, Cafes & Take-away",28.680648332505644,13.523736639077054,1.7085366955342196,10.04616208410333,☁️ The Strugglers
Europris,NO,Hobby & Leisure,28.600124524801977,12.636786750942205,1.17974568665321,-0.9332208716640871,☁️ The Strugglers
Via,SE,Hygiene & Cleaning,28.599964085959666,9.443074484588657,-8.98618136144905,,📉 The Sliders
BMW,SE,Automotive,28.59563698456559,6.901582994770104,0.4474912630500043,-6.806516464777726,🚀 The Climbers
BMW,DK,Automotive,28.554845125515538,7.5737477650034295,1.0583362361755424,-5.455095153012344,🚀 The Climbers
Fagmøbler,NO,Furniture & Decoration,28.539865760614553,3.4207207822600703,4.837629723363694,,🚀 The Climbers
Nordea,SE,Banks,28.433974034888898,5.963130378972968,0.8162640660940715,1.034491071753795,🚀 The Climbers
ÖoB,SE,Hobby & Leisure,28.410917977860905,9.998037568285577,-0.3967319732002501,,☁️ The Strugglers
British Airways,FI,Airlines,28.31583793159013,4.603613304258898,1.0499349592485037,,🚀 The Climbers
STARK,DK,Hobby & Leisure,28.301655746561565,8.899160340545755,1.4597425489991818,,🚀 The Climbers
Onecall,NO,Telecommunications,28.252491310323833,2.0183498520721526,-2.854377734414168,,🚀 The Climbers
Odido,NL,Telecommunications,28.23396836520394,12.269645594714301,-3.7521348905214866,,☁️ The Strugglers
Amstel,NL,Beverage,28.233916470620958,10.088077768168125,-0.3590672825183411,,☁️ The Strugglers
M&M's,NL,Food,28.193067550502537,11.99215477130444,0.6590316683583923,,☁️ The Strugglers
Miele,SE,Home Appliances & Electronics - Brands,28.19300047258978,7.608093050593262,0.3989040014449986,-1.667449442169275,🚀 The Climbers
De Bijenkorf,NL,Clothes & Fashion,28.191572292934115,10.291985664908532,-0.3294325237408028,,☁️ The Strugglers
Carlings,FI,Clothes & Fashion - Stores,28.096409753616058,8.058308186320055,1.5473386297393936,-2.8810832123122516,🚀 The Climbers
Fontana,SE,Food,28.08912809115245,6.588101319574233,1.3344570850811703,,🚀 The Climbers
XXL,SE,Clothes & Fashion - Stores,28.084933202615826,7.918991797323988,1.39211517018565,5.366506590864933,🚀 The Climbers
BikBok,FI,Clothes & Fashion - Stores,27.985815903883836,8.635133636596418,1.71833027626908,1.1531375364941212,🚀 The Climbers
Quality Hotel,DK,Hotels,27.947777336504675,,,,Unclassified
KLM,NO,Airlines,27.945466813244753,11.112698516748726,-2.5071478479225053,,☁️ The Strugglers
Peugeot,NL,Automotive,27.933692894145157,12.995419350424925,0.058281192112184556,,☁️ The Strugglers
Ving,NO,Travel & Tourism,27.88809907933485,11.240950216008434,-0.26217441831977584,-3.4026735013879055,☁️ The Strugglers
Amazon,NL,E-commerce,27.824976788843475,10.294114037058533,-3.834949174316705,,☁️ The Strugglers
Nissan,SE,Automotive,27.81310712476789,6.129997660219232,0.7944191356055165,5.708197372791524,🚀 The Climbers
Brödernas,SE,"Restaurants, Cafes & Take-away",27.811407937791106,,,,Unclassified
Fletcher Hotels,NL,Hotels,27.795176810352512,11.184561484989635,-0.410928443230887,,☁️ The Strugglers
Dove,NO,Beauty,27.772831503009893,8.541936150412205,-6.319361981344508,,📉 The Sliders
Milka,NL,Food,27.733369061763234,14.236481928182817,-0.3072200311011021,,☁️ The Strugglers
JYSK,SE,Furniture & Decoration - Stores,27.70233411085859,9.455603755262489,1.6336081082502258,6.549286363415337,☁️ The Strugglers
Lindahls,SE,Food,27.673359077246275,,,,Unclassified
JM,SE,Real Estate,27.65037829555959,4.714872469138257,0.04088933979641526,,🚀 The Climbers
Billerud,SE,Forest Owners,27.628020997959506,6.095493051154426,-2.7616868552229152,,🚀 The Climbers
Nykredit,DK,Banks,27.538628839511038,8.148220702318527,1.6721764137344326,-2.3861857954510874,🚀 The Climbers
Starbucks,NL,"Restaurants, Cafes & Take-away",27.535074137027188,13.169161360754284,-1.1830067108150533,,☁️ The Strugglers
Siemens,SE,Home Appliances & Electronics - Brands,27.506207313538482,7.137507399240094,0.7361920357066247,-2.647463800425651,🚀 The Climbers
Ving,SE,Travel & Tourism,27.49329178942373,5.253898239361338,-0.07131018028428313,-6.922043695148012,🚀 The Climbers
Mercedes-Benz,NL,Automotive,27.49091427728889,10.961767528446849,-0.828919435284048,,☁️ The Strugglers
Dagrofa,DK,Consumer Goods Corporations,27.474845359679122,,,,Unclassified
Hyundai,NO,Automotive,27.47072425344817,12.199622766864579,1.4347706306714767,3.5157580476352663,☁️ The Strugglers
Pressbyrån,SE,"Restaurants, Cafes & Take-away",27.46320609371572,5.973787229179082,0.6496345626546196,-1.4239948715767667,🚀 The Climbers
Axe,NL,Beauty,27.419942783273253,13.71904682060358,-8.200801053506185,,📉 The Sliders
Normal,SE,Beauty,27.41334837224726,0.2397747491903088,-0.339092702219542,,🚀 The Climbers
NetOnNet,NO,E-commerce,27.40993752441051,15.656883363683388,-7.4012363724580625,,📉 The Sliders
Schiphol,NL,Mobility,27.362799190312803,10.446013994343843,-3.437460923068934,,☁️ The Strugglers
PenSam,DK,Insurance & Pension,27.353597161331837,8.746896383017713,1.4019300409465651,,🚀 The Climbers
Elgiganten,DK,Home Appliances & Electronics - Stores,27.319230992874964,8.167735708640627,1.207831132041864,,🚀 The Climbers
H&M,SE,Clothes & Fashion - Stores,27.28272760973931,7.354318897914086,-0.19305814432845594,-7.144988264002713,🚀 The Climbers
Bygger'n,NO,Hobby & Leisure,27.280508606218696,12.529927403701594,-0.8858139157207532,,☁️ The Strugglers
K-Bygg,SE,Hobby & Leisure,27.25113175241855,7.8048018919808095,-0.7601082355012783,,🚀 The Climbers
Aleris,SE,Healthcare Providers,27.242024017901905,9.574594141622615,-0.5345947664857137,,☁️ The Strugglers
Stryhns,DK,Food,27.2281956308201,7.0882067874137045,0.8933395094515898,-5.315173083326023,🚀 The Climbers
Kid Interiør,NO,Furniture & Decoration,27.174010717974916,13.24356430231477,0.5496364807337272,,☁️ The Strugglers
Apollo,SE,Travel & Tourism,27.13818014024521,4.76097318086422,0.38897974213458975,-2.4653610433654016,🚀 The Climbers
Lagkagehuset,DK,"Restaurants, Cafes & Take-away",27.128574722351583,7.104689271603304,-0.15289937914044247,,🚀 The Climbers
SPP,SE,Pension,27.09784738235569,7.808901655989947,-0.13090102039252316,-12.958612104461949,🚀 The Climbers
Tele2,SE,Telecommunications,27.0409333846003,7.258067858192864,1.0937696793777296,5.6588222199183065,🚀 The Climbers
Pågen,DK,Food,27.03894085709032,10.732758038497108,2.18360177266196,,☁️ The Strugglers
Salma,NO,Food,27.0197925081782,14.11666535180158,-3.0217687467959893,,☁️ The Strugglers
Bring,DK,Parcels & Logistics,27.01576075047113,11.299363349306244,-9.768398361982008,,📉 The Sliders
Danske Bank,DK,Banks,27.01386359231403,6.005389839628833,0.7740572704800904,-3.7547430321066315,🚀 The Climbers
Byggmakker,NO,Hobby & Leisure,26.996462625869622,12.200674648839993,-0.09542847317461814,-6.625637250379899,☁️ The Strugglers
Nike,NO,Clothes & Fashion - Brands,26.98509884254761,14.94536313605677,-6.447741674079666,,📉 The Sliders
